,hash,commit,date
101,cfe51c00cd4c0b412d321bbb967a1faddcaa2216,"Include all enabled services when FEEDBACK_ALL_MASK.

Bug: 243849844
Test: m sts;
      sts-tradefed run sts-dynamic-develop -m CtsAccessibilityTestCases
Change-Id: I4f93e06d1066085bd64e8f09882de2f4a72a0633
(cherry picked from commit 2bc4d49c2b0265f5de1c62d1342b1426cc5e1377)
Merged-In: I4f93e06d1066085bd64e8f09882de2f4a72a0633",2022-12-05 22:42:42-07:00
102,62d9be5800c460e7c1f323898306fc75ac37d66a,"[pm] forbid deletion of protected packages

BUG: 242996180
Test: adb shell pm uninstall --user 0 com.google.android.apps.work.oobconfig
Test: Verified with the command above. Before this CL, the package can
be deleted. After this CL, the deletion will fail.

Change-Id: Iba408e536b340ea5d66ab499442c0c4f828fa36f
(cherry picked from commit 15f85c7fa97fe9faa540e6ad9e850990f46a5cca)
Merged-In: Iba408e536b340ea5d66ab499442c0c4f828fa36f
(cherry picked from commit dba7ceb57ecdf9485bcfe8eb554510ccf9ad773c)
Merged-In: Iba408e536b340ea5d66ab499442c0c4f828fa36f",2022-12-05 22:42:42-07:00
103,78f58b477987e157ac4d73db4f99a19ecebd33bd,"Limit lengths of fields in Condition to a max length.

This app-generated input needs to not be too long to avoid errors in the process of writing to disk.

Bug: 242846316
Test: cts ConditionTest; atest ConditionTest; manually verified exploit apk is OK

Change-Id: Ic2fa8f06cc7a4c1f262115764fbd1be2a226b4b9
Merged-In: Ic2fa8f06cc7a4c1f262115764fbd1be2a226b4b9
(cherry picked from commit 81352c3775949c622441e10b468766441e35edc7)
(cherry picked from commit 7059638be9271303e22b7b3e8aa6d58677f6143b)
Merged-In: Ic2fa8f06cc7a4c1f262115764fbd1be2a226b4b9",2022-12-05 23:24:36-07:00
104,d0b5819a37b7a06b07385d898742d558aac4e7da,"Fix NPE

Test: NotificationChannelGroupTest
Test: view notification settings for an app that doesn't use groups
Fixes: 244574602
Bug: 241764350
Bug: 241764340
Bug: 241764135
Bug: 242702935
Bug: 242703118
Bug: 242703202
Bug: 242702851
Bug: 242703217
Bug: 242703556
Change-Id: I9c681106f6d645e62b0e44903d40aa523fee0e95
(cherry picked from commit 6f02c07176d0fa4d6985c8f2200ccf49a1657d1c)
Merged-In: I9c681106f6d645e62b0e44903d40aa523fee0e95
(cherry picked from commit e51c402650c5e4400108cf63d460ec349577087c)
Merged-In: I9c681106f6d645e62b0e44903d40aa523fee0e95",2022-12-05 23:24:36-07:00
105,82e4c08288424015d447681815554397cf793a1e,"Fix a security issue in app widget service.

Bug: 234013191
Test: atest RemoteViewsAdapterTest
Change-Id: Icd2eccb7a90124aca18a3dd463c3f79e3a595c20
Merged-In: Icd2eccb7a90124aca18a3dd463c3f79e3a595c20
(cherry picked from commit 263d7d0ba8818c471a27938c4e002bae33569f01)
(cherry picked from commit 0ee21ef3e652c78c934d257632a4951bd6d38011)
Merged-In: Icd2eccb7a90124aca18a3dd463c3f79e3a595c20",2022-12-05 23:24:36-07:00
106,67b29ab4020e94c433391aedc23d8457f79fe40b,"[RESTRICT AUTOMERGE] Allow activity to be reparent while allowTaskReparenting is applied

Any malicious application could hijack tasks by
android:allowTaskReparenting. This vulnerability can perform UI
spoofing or spying on user’s activities.

This CL only allows activities to be reparent while
android:allowTaskReparenting is applied and the affinity of activity
is same with the target task.

Bug: 240663194
Test: atest IntentTests
Change-Id: I73abb9ec05af95bc14f887ae825a9ada9600f771
(cherry picked from commit 7af50c4d5f0354438872167b0e446930caca9deb)
Merged-In: I73abb9ec05af95bc14f887ae825a9ada9600f771",2022-12-05 23:24:36-07:00
107,a8afb70ebc208f6e6a285e83cf44b53202a7869e,"[DO NOT MERGE] Update window with FLAG_SECURE when bouncer is showing

This will prevent bouncer interactions from showing up in
screenrecords or screenshots.

Fixes: 215005011
Test: atest NotificationShadeWindowControllerImpl && take screenshot
with bouncer up

Change-Id: I3f59df865dc2dd13d4b9ac54bb2dacb7b23f0aa1
Merged-In: I3f59df865dc2dd13d4b9ac54bb2dacb7b23f0aa1
(cherry picked from commit 6888543d3a6cde5a9e16f9accb0a4256152aba2d)
(cherry picked from commit 18ddad1f5a3d9592e063c3d3a70278bccc2e08e5)
Merged-In: I3f59df865dc2dd13d4b9ac54bb2dacb7b23f0aa1",2022-12-05 23:24:37-07:00
108,ec5b5e1dfa1406a29e719430a3cd05a4f960f41a,"Prevent exfiltration of system files via avatar picker.

This adds mitigations to prevent system files being exfiltrated
via the settings content provider when a content URI is provided
as a chosen user image.

The mitigations are:

1) Copy the image to a new URI rather than the existing takePictureUri
prior to cropping.

2) Only allow a system handler to respond to the CROP intent.

This is a fixed version of ag/17071224, to address b/239513606.

Bug: 187702830
Test: build and check functionality
Change-Id: Ie352d07bbcfc7e0b0a1db1dbe3fd43085e0ecbb6
Merged-In: Idf1ab60878d619ee30505d71e8afe31d8b0c0ebe
(cherry picked from commit 1b48ca6b7f44bacdb7b9469bfaf08fe4881ea0ae)
Merged-In: Ie352d07bbcfc7e0b0a1db1dbe3fd43085e0ecbb6",2022-12-05 23:24:37-07:00
109,a0024d7805bc14fa7371124e9c9650df82be2513,"[Do Not Merge] Ignore malformed shortcuts

After an app publishes a shortcut that contains malformed intent, the
system can be stuck in boot-loop due to uncaught exception caused by
parsing the malformed intent.

This CL ignores that particular malformed entry. Since shortcuts are
constantly writes back into the xml from system memory, the malformed
entry will be removed from the xml the next time system persists
shortcuts from memory to file system.

Bug: 246540168
Change-Id: Ibbfd0891eabdce72f76571798382fe949d8f453d
Test: manual
(cherry picked from commit 36338a315218221e51c24a42e44c4f743d416f82)
Merged-In: Ibbfd0891eabdce72f76571798382fe949d8f453d",2022-12-05 23:24:37-07:00
110,2d54a3bf75eae8280ffa37e6435d9dcdffcbc6a2,"Lower per-app notificationchannel limit

Test: PreferencesHelperTest
Bug: 240422263
Change-Id: I8c12e3fc73e4a88842af275feaf2acffcced0402
(cherry picked from commit f528b337dd48b7e8071269e07e610bd4a3668c75)
Merged-In: I8c12e3fc73e4a88842af275feaf2acffcced0402
(cherry picked from commit 36acdd675890296151b7a99e05fa7436d59a289b)
Merged-In: I8c12e3fc73e4a88842af275feaf2acffcced0402",2022-12-05 23:24:37-07:00
111,1aa63338540fb0ada2b87ae7bbcdecd5d8bc08fc,"[DO NOT MERGE] Fix permanent denial of service via setComponentEnabledSetting

Do not update invalid component enabled settings to prevent the
malicious apps from exhausting system server memory.

Bug: 240936919
Test: atest android.security.cts.PackageManagerTest
Change-Id: I08165337895e89f13a2b9fcce1201cba9ad13d7d
(cherry picked from commit 24473590373902db492de502c7c557ef5ead485f)
Merged-In: I08165337895e89f13a2b9fcce1201cba9ad13d7d",2022-12-05 23:24:37-07:00
112,8565487dae2587227a32526de58b4b2898100bbe,"Add safety checks on KEY_INTENT mismatch.

For many years, Parcel mismatch typed exploits has been using the
AccoungManagerService's passing of KEY_INTENT workflow, as a foothold of
launching arbitrary intents. We are adding an extra check on the service
side to simulate the final deserialization of the KEY_INTENT value, to
make sure the client side won't get a mismatched KEY_INTENT value.

Bug: 250588548
Bug: 240138294
Test: atest CtsAccountManagerTestCases
Test: local test, also see b/250588548
Change-Id: I433e34f6e21ce15c89825044a15b1dec46bb25cc
(cherry picked from commit eb9a0566a583fa13f8aff671c41f78a9e33eab82)
Merged-In: I433e34f6e21ce15c89825044a15b1dec46bb25cc",2022-12-05 23:24:37-07:00
113,1c5e4928dcfb254c0204f78c60ecfe6b219a852d,"Validate package name passed to setApplicationRestrictions.

This adds validation that the package name passed to
setApplicationRestrictions is in the correct format. This will avoid
an issue where a path could be entered resulting in a file being
written to an unexpected place.

Bug: 239701237
Test: atest UserManagerServiceTest
Change-Id: I1ab2b7228470f10ec26fe3a608ae540cfc9e9a96
(cherry picked from commit 31a582490d6e8952d24f267df47d669e3861cf67)
Merged-In: I1ab2b7228470f10ec26fe3a608ae540cfc9e9a96
(cherry picked from commit cfcfe6ca8c545f78603c05e23687f8638fd4b51d)
(cherry picked from commit 91a821d2e4d80558cf39a6d728213d3df0826908)
Merged-In: I1ab2b7228470f10ec26fe3a608ae540cfc9e9a96",2022-12-06 07:53:09-07:00
114,1832677b9a1dfd01c424b6d9090b6cf6183652b5,"[DO NOT MERGE] Revert ""Fix system zen rules by using owner package name if caller is system""

This reverts commit 78245566a27882cce59c0d7cd4c60e1604392a3f.

Reason for revert: broke DND schedules in multi-user mode b/257477671

Change-Id: I8a244a6ad0457ef2679b5216f48611d4025b9983
(cherry picked from commit 7deb6e4565789dafcdcafea7107d03662a5ee86c)
Merged-In: I8a244a6ad0457ef2679b5216f48611d4025b9983",2022-12-06 07:53:09-07:00
115,44fa57d2ebaa9ae4c41f94d9889115671dc82438,"[DO NOT MERGE] Revert ""Check rule package name in ZenModeHelper.addAutomaticRule""

This reverts commit 59732d6232d7d82d03897b25be0381c3c510db9b.

Reason for revert: broke DND schedules in multi-user mode b/257477671

Change-Id: I33dd64f8686e60db332361b6cde2955c33cff8d0
(cherry picked from commit 3bba7fb1844c7d550b4b4a3665b641cffa1713fb)
Merged-In: I33dd64f8686e60db332361b6cde2955c33cff8d0",2022-12-06 07:53:09-07:00
116,2a05a951ba34fa2b690a676dcd5744716c27499c,"Limit length and number of MIME types you can set

Limit character length of MIME types to 255. If this length is exceeded
then a IllegalArugmentException is thrown. The number of MIME types that
can be set is also limited to 500 per MIME group with the number of
total MIME Groups also limited to 500. A IllegalStateException is thrown if this number is exceeded.

Bug: 237291548
Test: Installed and ran POC app from b/237291548
Change-Id: I1d57e674f778cfacdc89225ac3273c432a39af63
Merged-In: I1d57e674f778cfacdc89225ac3273c432a39af63
(cherry picked from commit 3ae3406b9706163073c282a8c4081faa32b606b2)
Merged-In: I1d57e674f778cfacdc89225ac3273c432a39af63",2023-01-04 06:16:58-07:00
117,f30e24fbc849472d74b7a600a83881a23196667f,"Disable all A11yServices from an uninstalled package.

Previous logic would exit the loop after removing the first service
matching the uninstalled package.

Bug: 243378132
Test: atest AccessibilityEndToEndTest
Test: m sts;
      sts-tradefed run sts-dynamic-develop -m \
        CtsAccessibilityServiceTestCases
Change-Id: I4ba30345d8600674ee8a9ea3ff411aecbf3655a3
(cherry picked from commit e1f343acdeeddd9a08c9f6c832faf788ce101763)
Merged-In: I4ba30345d8600674ee8a9ea3ff411aecbf3655a3",2023-01-04 06:17:09-07:00
118,19702ea591fc2fe045ed9366127e5d824bfba474,"[DO NOT MERGE] Fix conditionId string trimming in AutomaticZenRule

This change only applies to S branches and earlier.

Bug: 253085433
Bug: 242703460
Bug: 242703505
Bug: 242703780
Bug: 242704043
Bug: 243794204
Test: AutomaticZenRuleTest
Change-Id: Iae423d93b777df8946ecf1c3baf640fcf74990ec
Merged-In: Iae423d93b777df8946ecf1c3baf640fcf74990ec
(cherry picked from commit 7533d0420d85d56ec42bdb30a2ef1ae55ae95080)
Merged-In: Iae423d93b777df8946ecf1c3baf640fcf74990ec",2023-01-04 06:17:09-07:00
119,d10614e8de0f69aae3abbcb9439606305696286a,"[RESTRICT AUTOMERGE] [SettingsProvider] mem limit should be checked before settings are updated

Previously, a setting is updated before the memory usage limit
check, which can be exploited by malicious apps and cause OoM DoS.

This CL changes the logic to checkMemLimit -> update -> updateMemUsage.

BUG: 239415861
Test: atest com.android.providers.settings.SettingsStateTest

(cherry picked from commit 8eeb92950f4a7012d4cf282106a1418fd211f475)
Merged-In: I20551a2dba9aa79efa0c064824f349f551c2c2e4
Change-Id: I20551a2dba9aa79efa0c064824f349f551c2c2e4
(cherry picked from commit 966b597383d1f5cbbc943affeb24b9b225b2ddae)
Merged-In: I20551a2dba9aa79efa0c064824f349f551c2c2e4",2023-01-04 06:17:09-07:00
120,33c13c17865d57cb5e55f301ae8eaa7fdf5b8f9c,"Backport missing permission check for querying main activity intent

- This was fixed in T in ag/16820166, but the original code was
  submitted in S.  This ensures that the caller of this method
  is either holding the ACCESS_SHORTCUTS permission or is the
  default launcher.

Bug: 229256049
Test: atest WMShellUnitTests

Change-Id: Ib233ad754a6c6e3c4e0d0e10ed788ab8e055cccc
Merged-In: Ib233ad754a6c6e3c4e0d0e10ed788ab8e055cccc
(cherry picked from commit f4ed441e180d7113b5f6ebfe711e61a2dd3fd8b1)
(cherry picked from commit b3192809643eff948d9457c8a7b36b968a7388a1)
Merged-In: Ib233ad754a6c6e3c4e0d0e10ed788ab8e055cccc",2023-01-04 06:17:09-07:00
121,53ece2aea297fb9a5c78a7bffaf3dad485908736,"RESTRICT AUTOMERGE Validate permission tree size on permission update

Bug: 242537498
Test: manual
Change-Id: I15343e84c1802d6b89249106263319a6539fa73b
(cherry picked from commit 1d86c8b29922525972559e00e26c1fcd6f496353)
Merged-In: I15343e84c1802d6b89249106263319a6539fa73b",2023-01-04 06:17:10-07:00
122,14bf3cb0902a769dcf700e6c1f596f5c1d5eefe6,"[RESTRICT AUTOMERGE][SettingsProvider] key size limit for mutating settings

Prior to targetSdk 22, apps could add random system settings keys which
opens an opportunity for OOM attacks. This CL adds a key size limit.

BUG: 239415997
Test: manual; will add cts test
Merged-In: Ic9e88c0cc3d7206c64ba5b5c7d15b50d1ffc9adc
Change-Id: Ic9e88c0cc3d7206c64ba5b5c7d15b50d1ffc9adc
(cherry picked from commit 783bcba343c480f6ccedaaff41ba7171a1082e0c)
(cherry picked from commit 0123e873d2e5f4c88aaa6bdf2e287461903fa6e5)
Merged-In: Ic9e88c0cc3d7206c64ba5b5c7d15b50d1ffc9adc",2023-01-04 06:17:10-07:00
123,b1dacbcb32d699c8e68ec630c25a457d9684ef03,"[RESTRICT AUTOMERGE] Trim the activity info of another uid if no privilege

The activity info could be from another uid which is different
from the app that hosts the task. The information should be
trimmed if the caller app doesn't have the privilege.

Bug: 243130512
Test: verified locally
Test: atest RecentTasksTest
Change-Id: Ia343ac70e5bb9aeae718fca6674e1ca491a14512
Merged-In: Ia343ac70e5bb9aeae718fca6674e1ca491a14512
(cherry picked from commit fa8d6362348738284b3f33a13e1fa5cdd0af67b2)
Merged-In: Ia343ac70e5bb9aeae718fca6674e1ca491a14512",2023-01-04 06:17:10-07:00
124,ce0a326a0c700a2d71b697219bc39fb7b3eb1038,"RESTRICT AUTOMERGE Revoke SYSTEM_ALERT_WINDOW on upgrade past api 23

Bug: 221040577
Test: atest PermissionTest23#testPre23AppsWithSystemAlertWindowGetDeniedOnUpgrade
Change-Id: I4b4605aaae107875811070dea6d031c5d9f25c96
(cherry picked from commit 5e80fcf8c423f288a87d727f48ae38112177d716)
Merged-In: I4b4605aaae107875811070dea6d031c5d9f25c96",2023-01-04 06:17:10-07:00
125,f089bd6a11e3afcbcdfc5a2c286bc78d79be0600,"Add protections against queueing a UsbRequest when the underlying UsbDeviceConnection is closed.

Bug: 204584366
Test: CTS Verifier: USB Accessory Test & USB Device Test
Test: No HWASan use-after-free reports with a test app
Change-Id: Ia3a9b10349efc0236b1539c81465f479cb32e02b
(cherry picked from commit 1691b54b1fda4239249a3871d2c17ed1ec753061)
Merged-In: Ia3a9b10349efc0236b1539c81465f479cb32e02b",2023-01-04 06:17:10-07:00
126,b0acd540cd5194b529aedaf87e00dff377da4448,"Fix sharing to another profile where an app has multiple targets

Moves the fixUris call from onTargetSelected directly to the intent
launch to ensure the intent which is actually started is updated with
userId specific URIs.

This is a backport of ag/19657256 and ag/20063949.

Bug:242165528
Bug:244876518
Bug:242605257
Test: manually share image from personal profile to work gmail,
first with chat target then backing up and selecting the main target
Test: manually share image from work Photos app to personal WhatsApp's
frequent contact target.

Change-Id: Id815984e691bf962e19e30a54f7247d16060b3b8
Merged-In: Id815984e691bf962e19e30a54f7247d16060b3b8
Merged-In: Ib41c8a3c46afcc2d62a4c1a924212bcd98bcfbe4
Merged-In: Iabf5dcf2612fe718f2f0886e2e5e9b76f37af1e1
(cherry picked from commit f50ced5f1e619d7fa7858748d6a9dbe861354f04)
Merged-In: Id815984e691bf962e19e30a54f7247d16060b3b8",2023-01-04 06:17:10-07:00
127,57cc81a61b64c23a84e5a232e0aa822e90b85241,"Ensure that only SysUI can override pending intent launch flags

- Originally added in ag/5139951, this method ensured that activities
  launched from widgets are always started in a new task (if the
  activity is launched in the home task, the task is not brough forward
  with the recents transition).  We can restrict this to only recents
  callers since this only applies to 1p launchers in gesture nav
  (both the gesture with 3p launchers and button nav in general will
  always start the home intent directly, which makes adding the
  NEW_TASK flag unnecessary).

Bug: 243794108
Test: Ensure that the original bug b/112508020 still works (with the
      test app in the bug, swipe up still works after launching an
      activity from the widget, and fails without applying the
      override flags)
Change-Id: Id53c6a2aa6da5933d488ca06a0bfc4ef89a4c343
(cherry picked from commit c4d3106e347922610f8c554de3ae238175ed393e)
Merged-In: Id53c6a2aa6da5933d488ca06a0bfc4ef89a4c343",2023-01-04 06:17:10-07:00
128,b702b280e4cbf89243d6d1e272cdd7869dce2d07,"[DO NOT MERGE] Do not clear calling identify when using BiometricPrompt from FingerprintService.

Bug: 214261879
Test: atest AuthControllerTest
Test: Manually verify with test apps in bug
Change-Id: I8ae9f2b8a970bf7e5d32121dc358f7d0f0d060b8
(cherry picked from commit ac89f8682f0558c775e360d3c5fb84702e914989)
Merged-In: I8ae9f2b8a970bf7e5d32121dc358f7d0f0d060b8",2023-02-10 16:30:21-07:00
129,bbf844775b20357ca64729263aaa75ea64ec2fe3,"Make Activites touch opaque - DO NOT MERGE

Block touches from passing through activities by adding a dedicated
surface that consumes all touches that would otherwise pass through the
bounds availble to the Activity.

Bug: 194480991
Test: atest CtsWindowManagerDeviceTestCases:ActivityRecordInputSinkTests
Test: atest CtsWindowManagerDeviceTestCases:CrossAppDragAndDropTests
Test: atest CtsWindowManagerDeviceTestCases:PinnedStackTests
Test: Manually ran through go/wm-smoke (verified pip and splitscreen
still work)
Test: Manually verfied that freeform windows work and don't consume
touches outside their bounds

Change-Id: I01b35e34a63868dead4e728a3d359ae0942302f9
(cherry picked from commit 22261fa6649f6ec6441646743ad98132fcf47fe0)
Merged-In: I01b35e34a63868dead4e728a3d359ae0942302f9",2023-02-10 16:30:25-07:00
130,f64cb7e161e2a2f8e26430f2aec1795ff8f5ab5e,"[DO NOT MERGE] fpService#authWithPrompt uses correct user handle.

CTS > BYOD Managed Provisioning > Authentication Bound Keys

Verified Fingerprint-bound key test works as expected.

Test: Manually verified CTS
Bug: 231932206
Change-Id: I473c9c28cd0fbb01f4dd48447ddea8aa32834131
(cherry picked from commit f3650a6dee1ebe5f681699e4170c244e7bd7f9fc)
(cherry picked from commit c79346286e9cb03df8bf8417c15059aed0f0b41a)
Merged-In: I473c9c28cd0fbb01f4dd48447ddea8aa32834131",2023-02-10 16:58:42-07:00
131,373dc024fe540a11b4167e870733704bd9b877b9,"[RESTRICT AUTOMERGE] Correct the behavior of ACTION_PACKAGE_DATA_CLEARED

This action should be only broadcasted when the user data is cleared
successfully. Broadcasting this action when failed case may result in
unexpected result.

Bug: 240267890
Test: manually using the PoC in the buganizer to ensure the symptom
      no longer exists.
Change-Id: Iac8de8cf7837223dbd960b8d954ae6f40c702745
(cherry picked from commit 1748c4e3569c960b3cc7af6fe76dc56b7929fc74)
Merged-In: Iac8de8cf7837223dbd960b8d954ae6f40c702745",2023-02-10 16:58:42-07:00
132,68be9dcda50c0ac555a4a04e6648283c1ee80cc5,"Convert argument to intent in ChooseTypeAndAccountActivity

Bug: 244154558
Test: manual
Change-Id: I5a86639cd571e14e9a9f5d5ded631b5a7c08db7e
(cherry picked from commit ede0a767c26f144e38b4a0c1c2f530b05ffd29a8)
Merged-In: I5a86639cd571e14e9a9f5d5ded631b5a7c08db7e",2023-02-10 16:58:42-07:00
133,fff7a19e27e1026ad9a20a80d60a809343c6bc34,"Use rule package name in addAutomaticZenRule; specify ""android"" for all system apps

This is a roll forward of two reverted changes combined into one:
commit b6d04416628ab29df57efcd738332912d9260cea
commit e5e51116fb767162966a8e0d23fafb4f0ff46e86

It additionally fixes an issue where in multi-user profiles (such as a guest user), rules would be incorrectly identified as not created by the system and would therefore fail to be created in settings.

Bug: 257477671
Bug: 245236706
Bug: 242537431
Test: NotificationManagerServiceTest; ZenModeHelperTest; manually verified that it's possible to create zen schedules from guest mode
Change-Id: I0c4c705cfe5fc875151958957daaf8657fbc21a7
Merged-In: I0c4c705cfe5fc875151958957daaf8657fbc21a7
(cherry picked from commit 7261cdd30bf18965d421fc28c68c61e380bc952d)
(cherry picked from commit 6e34748bdc541dbc841d6f29c0fb19a2eedec57d)
Merged-In: I0c4c705cfe5fc875151958957daaf8657fbc21a7",2023-02-10 16:58:42-07:00
134,693e82f72cdf40d65a151c24e9168f345ee551af,"RESTRICT AUTOMERGE Use chain start token in performOpTransaction

Bug: 258672042
Test: atest CtsPermission4TestCases
Change-Id: I1d484ed7c72d4ae73f4cbec47522a18ae9088f6e
(cherry picked from commit 9d09846798bce7253ed1202adb61257d4eefbd1d)
Merged-In: I1d484ed7c72d4ae73f4cbec47522a18ae9088f6e",2023-02-10 16:58:43-07:00
135,d1020a96f2567ba52ca79c6c754181bf908a425c,"Disallow clicks on privacy chip before provisioned

While the device is provisioning, do not allow clicks on the privacy
chip.

Test: atest HeaderPrivacyIconsControllerTest
Bug: 253043058
Change-Id: I9c8f642976f3332f4d5c9db89a4917dae501f251
(cherry picked from commit ea4a8ec146f2d916af8a3f6e605690ad2b189755)
Merged-In: I9c8f642976f3332f4d5c9db89a4917dae501f251",2023-02-10 16:58:43-07:00
136,39bd18cfa37bcc403288bb6c7fb2219385405312,"Revert ""[RESTRICT AUTOMERGE] Trim the activity info of another uid if no privilege""

This reverts commit fa8d6362348738284b3f33a13e1fa5cdd0af67b2.

Reason for revert: apps crashed due to the top activity info trimmed

Bug: 264269392 263434196 263438172
Change-Id: I57d37649acb31bd93bd5aa10507f548cd77fc8f2
(cherry picked from commit b37e4e7e6f465c4b6a291be6c65587dbd75b4ae4)
Merged-In: I57d37649acb31bd93bd5aa10507f548cd77fc8f2",2023-03-16 19:41:54-06:00
137,13e194d35f19d15873aeb2551ba9186d76558b44,"Move service initialization

Occasionally ILockSettings can fail to be initialized otherwise
Fixes: 232714129
Test: boot (and eventually bootstress/reboot-long)

Change-Id: I2f9f9bdba37f4ebfaea56c1a6662f0474ae8a002
Merged-In: I2f9f9bdba37f4ebfaea56c1a6662f0474ae8a002
(cherry picked from commit 8e278543bd290d4b6c417758554d6dee93a4fe74)
(cherry picked from commit d262fa6af707a18226c5a586ae2704ab0a9907bf)
Merged-In: I2f9f9bdba37f4ebfaea56c1a6662f0474ae8a002",2023-03-16 19:41:54-06:00
138,5676b94f5ff807eea35ebf63b97f83c3ffb2f7a1,"Enable user graularity for lockdown mode

The NotificationManagerService registers a LockPatternUtils.StrongAuthTracker
to observe the StrongAuth changes of every user.
More specifically, it’s the STRONG_AUTH_REQUIRED_AFTER_USER_LOCKDOWN flag.
Via this flag, NotificationManagerService can perform the following operations
when the user enter or exit lockdown mode:

Enter lockdown:
1. Remove all the notifications belonging to the user.
2. Set the local flag to indicate the lockdown is on for the user.
   The local flag will suppress the user's notifications on the
   post, remove and update functions.

Exit lockdown:
1. Clear the local flag to indicate the lockdown is off for the user.
2. Repost the user’s notifications (suppressed during lockdown mode).

The CL also updates corresponding tests.

Bug: 173721373
Bug: 250743174
Test: atest NotificationManagerServiceTest
Test: atest NotificationListenersTest
Ignore-AOSP-First: pending fix for a security issue.

Change-Id: I4f30e56550729db7d673a92d2a1250509713f36d
Merged-In: I4f30e56550729db7d673a92d2a1250509713f36d
(cherry picked from commit de3b12fca23178d8c821058261572449b67d5967)
(cherry picked from commit 0b56ec9aa245f7bbdf065a4b33b5ef00a558dbe4)
Merged-In: I4f30e56550729db7d673a92d2a1250509713f36d",2023-03-16 19:41:54-06:00
139,66940e260478b665f3c008dfd53d3b44cd164b89,"Reconcile WorkSource parcel and unparcel code.

Prior to this CL, WorkSources would Parcel their list of WorkChains as
-1 if null, or the size of the list followed by the list itself if
non-null. When reading it back in, on the other hand, they would check
if the size was positive, and only then read the list from the Parcel.
This works for all cases except when the WorkSource has an empty but
non-null list of WorkChains as the list would get written to the parcel,
but then never read on the other side.

If parceling a list was a no-op when empty this wouldn't be an issue,
but it must write at least its size into the parcel to know how many
elements to extract. In the empty list case, this single element is left
unread as the size is not positive which essentially corrupts any future
items read from that same parcelable.

Bug: 220302519
Test: atest android.security.cts.WorkSourceTest#testWorkChainParceling
Change-Id: I2fec40dfced420ca38e717059b0e95ee8ef9946a
(cherry picked from commit 266b3bddcf14d448c0972db64b42950f76c759e3)
Merged-In: I2fec40dfced420ca38e717059b0e95ee8ef9946a",2023-03-16 19:41:54-06:00
140,6c86f15ca01aa3b4c0150d6a905dcf82dfc37593,"Enforce MediaButtonReceiver extracted component name matches session package name

This change makes sure that the extracted component name in a
MediaButtonReceiverHolder matches the Media Session owner's package
name. This avoids incorrectly routing media button events and potential
security issues.

Bug: 244312001
Bug: 238177121
Test: atest CtsMediaBetterTogetherTestCases
Change-Id: Ifac9cf53889222e31d18c14c1e096ee68c0a346c
(cherry picked from commit 185c3e252397bfa37592edbb5b2f5ae97db92eda)
Merged-In: Ifac9cf53889222e31d18c14c1e096ee68c0a346c
(cherry picked from commit 48c388277880e56ab5cc29e145e4d00aa383ce01)
Merged-In: Ifac9cf53889222e31d18c14c1e096ee68c0a346c",2023-03-16 19:41:54-06:00
141,c4ab6858af6c7c0b2d186c3032b1ec2bf0dc4815,"Enforce MediaButtonReceiver ComponentName belongs to app

Adds check that enforces ComponentName's package belongs to calling app.
This avoids privileged execution of arbitrary code through media button
events.

This is a partial revert revert of ag/19338169.

Bug: 238177121
Test: atest CtsMediaBetterTogetherTestCases
Change-Id: I4aba866a9758366175ea4af0d434729ad98fa48d
(cherry picked from commit 1b2fa2486cc97fd9515300f858d4da2af8d8908c)
Merged-In: I4aba866a9758366175ea4af0d434729ad98fa48d
(cherry picked from commit 863d396f4ccabee91d51b04f72f44c34ffe351f0)
(cherry picked from commit 833af484ecbe732ec086ee08a068c6010cd070c9)
Merged-In: I4aba866a9758366175ea4af0d434729ad98fa48d",2023-03-16 19:43:18-06:00
142,68ef7c5a725d4f6f4387fde049d7d4ec447f996e,"Revert ""Ensure that only SysUI can override pending intent launch flags""

This reverts commit c4d3106e347922610f8c554de3ae238175ed393e.

Reason for revert: b/264884187, b/264885689 

Change-Id: I9fb0d66327f3f872a92e6b9d682d58489e81e6ba
(cherry picked from commit 7bb933f48ff15d8f08d2185005b7b3e212915276)
Merged-In: I9fb0d66327f3f872a92e6b9d682d58489e81e6ba",2023-03-16 19:43:19-06:00
143,da40a046caf74dfb789bb5cdd3b7d2847f9c956a,"Skip permission check for system ui.

This is a workaround for a race condition between system ui and role
service's role based grants on boot.

The config value used is the same that the role service uses to give
system ui its role.

Test: Verify check is bypassed
Bug: 221782106
Change-Id: Ia44abeefbec1b27df6bf802d7493c03381518e96",2023-03-31 06:56:31+03:00
144,1645ad8ce3f70201f3e8315bbc329b1e09ff2b49,"DO NOT MERGE: Context#startInstrumentation could be started from SHELL only now.

Or, if an instrumentation starts another instrumentation and so on,
and the original instrumentation is started from SHELL, allow all
Context#startInstrumentation calls in this chain.

Otherwise, it'll throw a SecurityException.

Bug: 237766679
Test: atest CtsAppTestCases:InstrumentationTest
Merged-In: Ia08f225c21a3933067d066a578ea4af9c23e7d4c
Merged-In: I1b76f61c5fd6c9f7e738978592260945a606f40c
Merged-In: I3ea7aa27bd776fec546908a37f667f680da9c892
Change-Id: I7ca7345b064e8e74f7037b8fa3ed45bb6423e406
(cherry picked from commit 5985225e777cdb96b738aeda859dff49f6c6f853)
Merged-In: I7ca7345b064e8e74f7037b8fa3ed45bb6423e406",2023-04-11 20:42:12-06:00
